Time, Acc, GYR, Mag
2.712332	-71 	 138 	 1251	14 	 -3 	 -129	-13 	 2 	 485
2.721212	-76 	 148 	 1272	11 	 3 	 -128	-11 	 -2 	 493
2.73011	-79 	 147 	 1275	5 	 3 	 -126	-13 	 3 	 493
2.739268	-88 	 143 	 1262	9 	 7 	 -124	-12 	 1 	 494
2.748045	-67 	 151 	 1250	12 	 1 	 -123	-12 	 1 	 491
2.757093	-80 	 136 	 1276	8 	 6 	 -127	-14 	 -2 	 491
2.765932	-73 	 135 	 1280	11 	 6 	 -120	-12 	 1 	 500
2.774888	-83 	 130 	 1282	21 	 2 	 -120	-13 	 -1 	 497
2.783951	-68 	 139 	 1276	11 	 4 	 -125	-10 	 4 	 493
2.792884	-90 	 136 	 1275	5 	 0 	 -124	-10 	 4 	 495
2.801801	-73 	 147 	 1290	10 	 8 	 -124	-11 	 2 	 495
2.810757	-71 	 136 	 1268	4 	 0 	 -124	-11 	 2 	 495
2.819581	-57 	 138 	 1253	13 	 5 	 -124	-14 	 0 	 496
2.828428	-66 	 150 	 1282	12 	 2 	 -120	-12 	 1 	 501
2.837332	-80 	 141 	 1254	8 	 4 	 -127	-12 	 1 	 489
2.846296	-69 	 146 	 1291	19 	 2 	 -128	-13 	 2 	 489
2.855423	-79 	 147 	 1534	8 	 2 	 -124	-13 	 3 	 499
2.864314	-87 	 146 	 1267	4 	 0 	 -126	-11 	 -3 	 495
2.873305	-73 	 143 	 1253	12 	 9 	 -126	-15 	 4 	 496
2.882185	-79 	 145 	 1290	9 	 1 	 -123	-15 	 4 	 488
2.891109	-74 	 137 	 1291	15 	 8 	 -130	-12 	 1 	 488
2.900121	-84 	 134 	 1032	16 	 6 	 -123	-11 	 4 	 486
2.908969	-78 	 146 	 1273	13 	 7 	 -124	-12 	 2 	 490
2.918075	-75 	 146 	 1272	10 	 7 	 -129	-11 	 0 	 485
2.926935	-66 	 145 	 1281	14 	 2 	 -129	-11 	 0 	 490
2.935607	-72 	 129 	 1272	18 	 0 	 -120	-11 	 0 	 490
2.944528	-77 	 134 	 1277	18 	 5 	 -124	-13 	 5 	 497
2.953469	-65 	 143 	 1272	7 	 2 	 -124	-11 	 1 	 508
2.962547	-61 	 140 	 1249	7 	 6 	 -127	-13 	 -2 	 494
